leg,symbol,quantity,entry_time,entry_px,exit_time,exit_px,exit_reason,is_short,pnl_points,pnl_rupees
WEEKLY_CE,NIFTY24OCT2424800CE,65,2024-10-18T12:00:00+05:30,171.25,2024-10-18T12:15:00+05:30,165.95,opposite_signal,False,-5.300000000000011,-344.50000000000074
WEEKLY_CE,NIFTY24OCT2424850CE,65,2024-10-18T12:20:00+05:30,144.9,2024-10-18T15:15:00+05:30,156.15,universal_exit_time,False,11.25,731.25
WEEKLY_PE,NIFTY24OCT2424800PE,65,2024-10-21T09:30:00+05:30,126.2,2024-10-21T15:15:00+05:30,145.3,universal_exit_time,False,19.10000000000001,1241.5000000000005
WEEKLY_CE,NIFTY24OCT2424850CE,65,2024-10-22T09:30:00+05:30,86.1,2024-10-22T10:20:00+05:30,59.55,opposite_signal,False,-26.549999999999997,-1725.7499999999998
WEEKLY_PE,NIFTY24OCT2424600PE,65,2024-10-22T10:25:00+05:30,105.3,2024-10-22T11:00:00+05:30,62.85,opposite_signal,False,-42.449999999999996,-2759.2499999999995
WEEKLY_CE,NIFTY24OCT2424750CE,65,2024-10-22T11:00:00+05:30,104.4,2024-10-22T11:20:00+05:30,86.7,opposite_signal,False,-17.700000000000003,-1150.5000000000002
WEEKLY_PE,NIFTY24OCT2424650PE,65,2024-10-22T11:20:00+05:30,97.6,2024-10-22T15:00:00+05:30,218.05,profit_target,False,120.45000000000002,7829.250000000001
WEEKLY_CE,NIFTY24OCT2424500CE,65,2024-10-23T09:30:00+05:30,111.3,2024-10-23T09:40:00+05:30,90.25,opposite_signal,False,-21.049999999999997,-1368.2499999999998
WEEKLY_PE,NIFTY24OCT2424450PE,65,2024-10-23T09:30:00+05:30,100.2,2024-10-23T09:50:00+05:30,82.15,opposite_signal,False,-18.049999999999997,-1173.2499999999998
WEEKLY_CE,NIFTY24OCT2424500CE,65,2024-10-23T09:45:00+05:30,127.75,2024-10-23T13:50:00+05:30,100.35,opposite_signal,False,-27.400000000000006,-1781.0000000000005
WEEKLY_PE,NIFTY31OCT2424350PE,65,2024-10-24T09:30:00+05:30,139.25,2024-10-24T10:00:00+05:30,124.5,opposite_signal,False,-14.75,-958.75
WEEKLY_PE,NIFTY31OCT2424350PE,65,2024-10-24T14:20:00+05:30,135.25,2024-10-24T14:30:00+05:30,126.5,opposite_signal,False,-8.75,-568.75
WEEKLY_PE,NIFTY31OCT2424350PE,65,2024-10-25T09:30:00+05:30,133.6,2024-10-25T10:50:00+05:30,287.45,profit_target,False,153.85,10000.25
WEEKLY_PE,NIFTY31OCT2424100PE,65,2024-10-25T10:50:00+05:30,152.85,2024-10-25T15:15:00+05:30,106.8,universal_exit_time,False,-46.05,-2993.25
WEEKLY_CE,NIFTY31OCT2424250CE,65,2024-10-28T09:30:00+05:30,131.1,2024-10-28T09:40:00+05:30,108.15,opposite_signal,False,-22.94999999999999,-1491.7499999999993
WEEKLY_PE,NIFTY31OCT2424100PE,65,2024-10-28T09:40:00+05:30,119.75,2024-10-28T09:55:00+05:30,64.34,opposite_signal,False,-55.41,-3601.6499999999996
WEEKLY_CE,NIFTY31OCT2424300CE,65,2024-10-28T09:50:00+05:30,120.1,2024-10-28T12:30:00+05:30,241.6,profit_target,False,121.5,7897.5
WEEKLY_CE,NIFTY31OCT2424500CE,65,2024-10-28T12:30:00+05:30,113.35,2024-10-28T15:15:00+05:30,50.85,universal_exit_time,False,-62.49999999999999,-4062.4999999999995
WEEKLY_PE,NIFTY31OCT2424250PE,65,2024-10-29T09:30:00+05:30,115.05,2024-10-29T13:05:00+05:30,63.0,opposite_signal,False,-52.05,-3383.25
WEEKLY_CE,NIFTY31OCT2424350CE,65,2024-10-29T13:00:00+05:30,115.4,2024-10-29T13:10:00+05:30,104.0,opposite_signal,False,-11.400000000000006,-741.0000000000003
WEEKLY_PE,NIFTY31OCT2424300PE,65,2024-10-29T13:10:00+05:30,89.25,2024-10-29T14:05:00+05:30,49.7,opposite_signal,False,-39.55,-2570.75
WEEKLY_CE,NIFTY31OCT2424400CE,65,2024-10-29T14:00:00+05:30,98.2,2024-10-29T15:15:00+05:30,129.65,universal_exit_time,False,31.450000000000003,2044.2500000000002
WEEKLY_PE,NIFTY31OCT2424350PE,65,2024-10-30T09:30:00+05:30,87.65,2024-10-30T11:25:00+05:30,42.05,opposite_signal,False,-45.60000000000001,-2964.0000000000005
WEEKLY_CE,NIFTY31OCT2424500CE,65,2024-10-30T11:20:00+05:30,79.95,2024-10-30T11:30:00+05:30,71.25,opposite_signal,False,-8.700000000000003,-565.5000000000002
WEEKLY_PE,NIFTY31OCT2424400PE,65,2024-10-30T11:35:00+05:30,59.65,2024-10-30T11:45:00+05:30,53.9,opposite_signal,False,-5.75,-373.75
WEEKLY_CE,NIFTY31OCT2424500CE,65,2024-10-30T11:40:00+05:30,75.5,2024-10-30T11:50:00+05:30,67.5,opposite_signal,False,-8.0,-520.0
WEEKLY_PE,NIFTY31OCT2424400PE,65,2024-10-30T11:50:00+05:30,59.7,2024-10-30T12:15:00+05:30,53.1,opposite_signal,False,-6.600000000000001,-429.0000000000001
WEEKLY_PE,NIFTY31OCT2424400PE,65,2024-10-30T12:30:00+05:30,60.65,2024-10-30T12:40:00+05:30,49.6,opposite_signal,False,-11.049999999999997,-718.2499999999998
WEEKLY_CE,NIFTY31OCT2424500CE,65,2024-10-30T13:00:00+05:30,75.15,2024-10-30T13:10:00+05:30,53.05,opposite_signal,False,-22.10000000000001,-1436.5000000000005
WEEKLY_PE,NIFTY31OCT2424400PE,65,2024-10-30T13:10:00+05:30,60.4,2024-10-30T15:15:00+05:30,85.7,universal_exit_time,False,25.300000000000004,1644.5000000000002
WEEKLY_PE,NIFTY07NOV2424250PE,65,2024-10-31T09:30:00+05:30,198.0,2024-10-31T15:15:00+05:30,207.1,universal_exit_time,False,9.099999999999994,591.4999999999997
WEEKLY_PE,NIFTY07NOV2424050PE,65,2024-11-04T09:40:00+05:30,196.7,2024-11-04T15:15:00+05:30,209.7,universal_exit_time,False,13.0,845.0
WEEKLY_PE,NIFTY07NOV2423950PE,65,2024-11-05T09:30:00+05:30,176.0,2024-11-05T10:00:00+05:30,164.55,opposite_signal,False,-11.449999999999989,-744.2499999999993
WEEKLY_CE,NIFTY07NOV2424000CE,65,2024-11-05T09:55:00+05:30,190.3,2024-11-05T10:05:00+05:30,175.65,opposite_signal,False,-14.650000000000006,-952.2500000000003
WEEKLY_PE,NIFTY07NOV2423950PE,65,2024-11-05T10:15:00+05:30,176.1,2024-11-05T10:25:00+05:30,141.15,opposite_signal,False,-34.94999999999999,-2271.749999999999
WEEKLY_CE,NIFTY07NOV2424050CE,65,2024-11-05T10:25:00+05:30,169.75,2024-11-05T10:35:00+05:30,140.19,opposite_signal,False,-29.560000000000002,-1921.4
WEEKLY_PE,NIFTY07NOV2423950PE,65,2024-11-05T10:35:00+05:30,175.4,2024-11-05T10:45:00+05:30,157.15,opposite_signal,False,-18.25,-1186.25
WEEKLY_PE,NIFTY07NOV2423900PE,65,2024-11-05T11:20:00+05:30,161.35,2024-11-05T13:25:00+05:30,115.25,opposite_signal,False,-46.099999999999994,-2996.4999999999995
WEEKLY_CE,NIFTY07NOV2424050CE,65,2024-11-05T13:25:00+05:30,171.5,2024-11-05T15:15:00+05:30,231.85,universal_exit_time,False,60.349999999999994,3922.7499999999995
WEEKLY_CE,NIFTY07NOV2424350CE,65,2024-11-06T09:40:00+05:30,106.65,2024-11-06T10:30:00+05:30,83.3,opposite_signal,False,-23.35000000000001,-1517.7500000000005
WEEKLY_PE,NIFTY07NOV2424300PE,65,2024-11-06T10:30:00+05:30,123.15,2024-11-06T10:55:00+05:30,91.95,opposite_signal,False,-31.200000000000003,-2028.0000000000002
WEEKLY_CE,NIFTY07NOV2424350CE,65,2024-11-06T10:50:00+05:30,105.4,2024-11-06T11:00:00+05:30,100.55,opposite_signal,False,-4.8500000000000085,-315.25000000000057
WEEKLY_CE,NIFTY07NOV2424400CE,65,2024-11-06T11:30:00+05:30,92.95,2024-11-06T15:15:00+05:30,115.05,universal_exit_time,False,22.099999999999994,1436.4999999999995
WEEKLY_CE,NIFTY14NOV2424400CE,65,2024-11-07T09:40:00+05:30,183.6,2024-11-07T09:55:00+05:30,148.35,opposite_signal,False,-35.25,-2291.25
WEEKLY_PE,NIFTY14NOV2424250PE,65,2024-11-07T09:55:00+05:30,162.94,2024-11-07T15:15:00+05:30,191.5,universal_exit_time,False,28.560000000000002,1856.4
WEEKLY_PE,NIFTY14NOV2424150PE,65,2024-11-08T09:35:00+05:30,165.05,2024-11-08T09:45:00+05:30,125.9,opposite_signal,False,-39.150000000000006,-2544.7500000000005
WEEKLY_CE,NIFTY14NOV2424200CE,65,2024-11-08T09:30:00+05:30,181.85,2024-11-08T10:05:00+05:30,175.6,opposite_signal,False,-6.25,-406.25
WEEKLY_PE,NIFTY14NOV2424100PE,65,2024-11-08T11:30:00+05:30,134.4,2024-11-08T12:35:00+05:30,129.75,opposite_signal,False,-4.650000000000006,-302.25000000000034
WEEKLY_CE,NIFTY14NOV2424200CE,65,2024-11-11T09:45:00+05:30,117.95,2024-11-11T10:00:00+05:30,99.4,opposite_signal,False,-18.549999999999997,-1205.7499999999998
WEEKLY_CE,NIFTY14NOV2424250CE,65,2024-11-11T10:25:00+05:30,127.8,2024-11-11T13:45:00+05:30,77.15,opposite_signal,False,-50.64999999999999,-3292.2499999999995
WEEKLY_CE,NIFTY14NOV2424200CE,65,2024-11-11T14:35:00+05:30,123.45,2024-11-11T15:00:00+05:30,92.5,opposite_signal,False,-30.950000000000003,-2011.7500000000002
WEEKLY_CE,NIFTY14NOV2424200CE,65,2024-11-12T09:30:00+05:30,109.0,2024-11-12T09:50:00+05:30,85.65,opposite_signal,False,-23.349999999999994,-1517.7499999999995
WEEKLY_PE,NIFTY14NOV2424100PE,65,2024-11-12T09:35:00+05:30,103.2,2024-11-12T10:00:00+05:30,87.95,opposite_signal,False,-15.25,-991.25
WEEKLY_CE,NIFTY14NOV2424250CE,65,2024-11-12T09:55:00+05:30,104.3,2024-11-12T10:40:00+05:30,63.1,opposite_signal,False,-41.199999999999996,-2677.9999999999995
WEEKLY_PE,NIFTY14NOV2424100PE,65,2024-11-12T10:35:00+05:30,107.2,2024-11-12T11:10:00+05:30,87.1,opposite_signal,False,-20.10000000000001,-1306.5000000000005
WEEKLY_PE,NIFTY14NOV2424100PE,65,2024-11-12T11:15:00+05:30,96.7,2024-11-12T11:25:00+05:30,90.55,opposite_signal,False,-6.150000000000006,-399.75000000000034
WEEKLY_PE,NIFTY14NOV2424100PE,65,2024-11-12T11:35:00+05:30,91.9,2024-11-12T13:15:00+05:30,195.55,profit_target,False,103.65,6737.25
WEEKLY_PE,NIFTY14NOV2423950PE,65,2024-11-12T13:15:00+05:30,107.75,2024-11-12T15:15:00+05:30,139.0,universal_exit_time,False,31.25,2031.25
WEEKLY_PE,NIFTY14NOV2423750PE,65,2024-11-13T09:30:00+05:30,97.2,2024-11-13T14:30:00+05:30,203.45,profit_target,False,106.24999999999999,6906.249999999999
WEEKLY_PE,NIFTY14NOV2423550PE,65,2024-11-13T14:30:00+05:30,80.75,2024-11-13T15:15:00+05:30,70.9,universal_exit_time,False,-9.849999999999994,-640.2499999999997
WEEKLY_CE,NIFTY21NOV2423700CE,65,2024-11-14T10:00:00+05:30,171.85,2024-11-14T10:10:00+05:30,144.44,opposite_signal,False,-27.409999999999997,-1781.6499999999999
WEEKLY_PE,NIFTY21NOV2423500PE,65,2024-11-14T11:00:00+05:30,127.15,2024-11-14T12:05:00+05:30,118.25,opposite_signal,False,-8.900000000000006,-578.5000000000003
WEEKLY_PE,NIFTY21NOV2423500PE,65,2024-11-14T12:30:00+05:30,125.1,2024-11-14T12:50:00+05:30,114.7,opposite_signal,False,-10.399999999999991,-675.9999999999994
WEEKLY_PE,NIFTY21NOV2423500PE,65,2024-11-14T13:40:00+05:30,124.8,2024-11-14T14:00:00+05:30,117.65,opposite_signal,False,-7.1499999999999915,-464.74999999999943
WEEKLY_PE,NIFTY21NOV2423350PE,65,2024-11-18T09:40:00+05:30,137.94,2024-11-18T09:50:00+05:30,116.35,opposite_signal,False,-21.590000000000003,-1403.3500000000001
WEEKLY_CE,NIFTY21NOV2423450CE,65,2024-11-18T09:45:00+05:30,122.4,2024-11-18T10:35:00+05:30,102.7,opposite_signal,False,-19.700000000000003,-1280.5000000000002
WEEKLY_PE,NIFTY21NOV2423350PE,65,2024-11-18T10:35:00+05:30,122.65,2024-11-18T11:00:00+05:30,117.4,opposite_signal,False,-5.25,-341.25
WEEKLY_CE,NIFTY21NOV2423450CE,65,2024-11-18T10:55:00+05:30,116.3,2024-11-18T11:05:00+05:30,94.2,opposite_signal,False,-22.099999999999994,-1436.4999999999995
WEEKLY_PE,NIFTY21NOV2423350PE,65,2024-11-18T11:05:00+05:30,127.5,2024-11-18T11:20:00+05:30,112.95,opposite_signal,False,-14.549999999999997,-945.7499999999998
WEEKLY_CE,NIFTY21NOV2423450CE,65,2024-11-18T11:25:00+05:30,120.85,2024-11-18T14:35:00+05:30,108.6,opposite_signal,False,-12.25,-796.25
WEEKLY_CE,NIFTY21NOV2423450CE,65,2024-11-18T14:40:00+05:30,113.25,2024-11-18T15:15:00+05:30,129.5,universal_exit_time,False,16.25,1056.25
WEEKLY_CE,NIFTY21NOV2423750CE,65,2024-11-19T09:40:00+05:30,80.8,2024-11-19T09:50:00+05:30,69.95,opposite_signal,False,-10.849999999999994,-705.2499999999997
WEEKLY_PE,NIFTY21NOV2423650PE,65,2024-11-19T09:45:00+05:30,91.5,2024-11-19T09:55:00+05:30,85.85,opposite_signal,False,-5.650000000000006,-367.25000000000034
WEEKLY_CE,NIFTY21NOV2423750CE,65,2024-11-19T10:20:00+05:30,76.9,2024-11-19T14:10:00+05:30,69.34,opposite_signal,False,-7.560000000000002,-491.40000000000015
WEEKLY_CE,NIFTY21NOV2423750CE,65,2024-11-19T14:15:00+05:30,77.84,2024-11-19T14:25:00+05:30,61.65,opposite_signal,False,-16.190000000000005,-1052.3500000000004
WEEKLY_CE,NIFTY28NOV2423350CE,65,2024-11-21T09:40:00+05:30,182.6,2024-11-21T15:15:00+05:30,192.6,universal_exit_time,False,10.0,650.0
WEEKLY_CE,NIFTY28NOV2423450CE,65,2024-11-22T09:35:00+05:30,199.4,2024-11-22T13:45:00+05:30,403.85,profit_target,False,204.45000000000002,13289.250000000002
WEEKLY_CE,NIFTY28NOV2423750CE,65,2024-11-22T13:45:00+05:30,201.2,2024-11-22T15:15:00+05:30,270.64,universal_exit_time,False,69.44,4513.599999999999
WEEKLY_PE,NIFTY28NOV2424250PE,65,2024-11-25T09:50:00+05:30,146.85,2024-11-25T10:20:00+05:30,120.25,opposite_signal,False,-26.599999999999994,-1728.9999999999995
WEEKLY_CE,NIFTY28NOV2424350CE,65,2024-11-25T11:00:00+05:30,156.0,2024-11-25T11:25:00+05:30,138.94,opposite_signal,False,-17.060000000000002,-1108.9
WEEKLY_PE,NIFTY28NOV2424200PE,65,2024-11-25T12:50:00+05:30,145.94,2024-11-25T14:45:00+05:30,111.85,opposite_signal,False,-34.09,-2215.8500000000004
WEEKLY_CE,NIFTY28NOV2424350CE,65,2024-11-26T09:30:00+05:30,111.2,2024-11-26T09:40:00+05:30,91.7,opposite_signal,False,-19.5,-1267.5
WEEKLY_PE,NIFTY28NOV2424250PE,65,2024-11-26T09:40:00+05:30,129.15,2024-11-26T14:40:00+05:30,109.35,opposite_signal,False,-19.80000000000001,-1287.0000000000007
WEEKLY_CE,NIFTY28NOV2424250CE,65,2024-11-27T09:50:00+05:30,85.55,2024-11-27T10:00:00+05:30,62.4,opposite_signal,False,-23.15,-1504.75
WEEKLY_CE,NIFTY28NOV2424300CE,65,2024-11-27T12:20:00+05:30,76.3,2024-11-27T15:15:00+05:30,74.0,universal_exit_time,False,-2.299999999999997,-149.49999999999983
WEEKLY_PE,NIFTY05DEC2424250PE,65,2024-11-28T09:30:00+05:30,131.85,2024-11-28T10:00:00+05:30,114.2,opposite_signal,False,-17.64999999999999,-1147.2499999999995
WEEKLY_CE,NIFTY05DEC2424350CE,65,2024-11-28T09:55:00+05:30,184.85,2024-11-28T10:35:00+05:30,119.05,opposite_signal,False,-65.8,-4277.0
WEEKLY_PE,NIFTY05DEC2424200PE,65,2024-11-28T10:30:00+05:30,140.19,2024-11-28T14:15:00+05:30,314.45,profit_target,False,174.26,11326.9
WEEKLY_PE,NIFTY05DEC2423900PE,65,2024-11-28T14:15:00+05:30,148.85,2024-11-28T15:15:00+05:30,127.95,universal_exit_time,False,-20.89999999999999,-1358.4999999999995
WEEKLY_PE,NIFTY05DEC2424000PE,65,2024-11-29T09:40:00+05:30,174.05,2024-11-29T09:50:00+05:30,148.9,opposite_signal,False,-25.150000000000006,-1634.7500000000005
WEEKLY_PE,NIFTY05DEC2423950PE,65,2024-11-29T10:10:00+05:30,161.4,2024-11-29T10:30:00+05:30,118.25,opposite_signal,False,-43.150000000000006,-2804.7500000000005
WEEKLY_CE,NIFTY05DEC2424050CE,65,2024-11-29T09:30:00+05:30,220.0,2024-11-29T15:15:00+05:30,238.25,universal_exit_time,False,18.25,1186.25
WEEKLY_CE,NIFTY05DEC2424200CE,65,2024-12-02T10:15:00+05:30,159.19,2024-12-02T10:40:00+05:30,132.4,opposite_signal,False,-26.789999999999992,-1741.3499999999995
WEEKLY_CE,NIFTY05DEC2424200CE,65,2024-12-02T11:40:00+05:30,151.3,2024-12-02T11:50:00+05:30,139.4,opposite_signal,False,-11.900000000000006,-773.5000000000003
WEEKLY_PE,NIFTY05DEC2424050PE,65,2024-12-02T09:30:00+05:30,120.65,2024-12-02T14:00:00+05:30,76.59,opposite_signal,False,-44.06,-2863.9
WEEKLY_CE,NIFTY05DEC2424150CE,65,2024-12-02T12:15:00+05:30,179.0,2024-12-02T15:15:00+05:30,240.55,universal_exit_time,False,61.55000000000001,4000.750000000001
WEEKLY_PE,NIFTY05DEC2424300PE,65,2024-12-03T09:30:00+05:30,152.0,2024-12-03T09:40:00+05:30,142.8,opposite_signal,False,-9.199999999999989,-597.9999999999993
WEEKLY_CE,NIFTY05DEC2424350CE,65,2024-12-03T09:30:00+05:30,140.9,2024-12-03T15:15:00+05:30,181.55,universal_exit_time,False,40.650000000000006,2642.2500000000005
WEEKLY_CE,NIFTY05DEC2424550CE,65,2024-12-04T09:30:00+05:30,108.0,2024-12-04T12:00:00+05:30,61.05,opposite_signal,False,-46.95,-3051.75
WEEKLY_PE,NIFTY05DEC2424400PE,65,2024-12-04T11:55:00+05:30,134.75,2024-12-04T12:10:00+05:30,115.4,opposite_signal,False,-19.349999999999994,-1257.7499999999995
WEEKLY_CE,NIFTY05DEC2424500CE,65,2024-12-04T12:25:00+05:30,104.55,2024-12-04T12:40:00+05:30,87.05,opposite_signal,False,-17.5,-1137.5
WEEKLY_CE,NIFTY05DEC2424500CE,65,2024-12-04T12:50:00+05:30,97.55,2024-12-04T14:45:00+05:30,93.65,opposite_signal,False,-3.8999999999999915,-253.49999999999943
WEEKLY_CE,NIFTY12DEC2424550CE,65,2024-12-05T09:30:00+05:30,226.75,2024-12-05T09:50:00+05:30,192.0,opposite_signal,False,-34.75,-2258.75
WEEKLY_CE,NIFTY12DEC2424450CE,65,2024-12-05T09:55:00+05:30,250.0,2024-12-05T10:05:00+05:30,243.5,opposite_signal,False,-6.5,-422.5
WEEKLY_CE,NIFTY12DEC2424450CE,65,2024-12-05T10:20:00+05:30,251.75,2024-12-05T10:30:00+05:30,245.1,opposite_signal,False,-6.650000000000006,-432.25000000000034
WEEKLY_PE,NIFTY12DEC2424450PE,65,2024-12-05T09:35:00+05:30,221.9,2024-12-05T12:15:00+05:30,164.5,opposite_signal,False,-57.400000000000006,-3731.0000000000005
WEEKLY_CE,NIFTY12DEC2424450CE,65,2024-12-05T12:00:00+05:30,251.0,2024-12-05T15:15:00+05:30,380.8,universal_exit_time,False,129.8,8437.0
WEEKLY_PE,NIFTY12DEC2424650PE,65,2024-12-06T09:30:00+05:30,218.45,2024-12-06T09:45:00+05:30,188.8,opposite_signal,False,-29.649999999999977,-1927.2499999999986
WEEKLY_CE,NIFTY12DEC2424700CE,65,2024-12-06T09:30:00+05:30,232.0,2024-12-06T10:10:00+05:30,191.0,opposite_signal,False,-41.0,-2665.0
WEEKLY_PE,NIFTY12DEC2424650PE,65,2024-12-06T09:55:00+05:30,203.9,2024-12-06T10:25:00+05:30,170.0,opposite_signal,False,-33.900000000000006,-2203.5000000000005
WEEKLY_PE,NIFTY12DEC2424650PE,65,2024-12-09T09:30:00+05:30,173.35,2024-12-09T11:20:00+05:30,157.8,opposite_signal,False,-15.549999999999983,-1010.7499999999989
WEEKLY_PE,NIFTY12DEC2424600PE,65,2024-12-09T12:30:00+05:30,143.9,2024-12-09T12:50:00+05:30,137.0,opposite_signal,False,-6.900000000000006,-448.50000000000034
WEEKLY_PE,NIFTY12DEC2424600PE,65,2024-12-09T13:00:00+05:30,139.94,2024-12-09T13:10:00+05:30,127.1,opposite_signal,False,-12.840000000000003,-834.6000000000003
WEEKLY_PE,NIFTY12DEC2424600PE,65,2024-12-09T13:55:00+05:30,140.44,2024-12-09T14:50:00+05:30,137.25,opposite_signal,False,-3.1899999999999977,-207.34999999999985
WEEKLY_CE,NIFTY12DEC2424650CE,65,2024-12-10T09:40:00+05:30,128.69,2024-12-10T10:25:00+05:30,123.95,opposite_signal,False,-4.739999999999995,-308.0999999999997
WEEKLY_PE,NIFTY12DEC2424550PE,65,2024-12-10T12:30:00+05:30,118.5,2024-12-10T14:55:00+05:30,113.05,opposite_signal,False,-5.450000000000003,-354.25000000000017
WEEKLY_CE,NIFTY12DEC2424700CE,65,2024-12-11T11:35:00+05:30,75.8,2024-12-11T11:50:00+05:30,69.25,opposite_signal,False,-6.549999999999997,-425.74999999999983
WEEKLY_PE,NIFTY19DEC2424600PE,65,2024-12-12T10:05:00+05:30,138.6,2024-12-12T15:15:00+05:30,164.0,universal_exit_time,False,25.400000000000006,1651.0000000000005
WEEKLY_CE,NIFTY19DEC2424400CE,65,2024-12-13T09:40:00+05:30,176.0,2024-12-13T09:50:00+05:30,162.15,opposite_signal,False,-13.849999999999994,-900.2499999999997
WEEKLY_PE,NIFTY19DEC2424350PE,65,2024-12-13T09:50:00+05:30,151.19,2024-12-13T10:00:00+05:30,138.0,opposite_signal,False,-13.189999999999998,-857.3499999999999
WEEKLY_PE,NIFTY19DEC2424350PE,65,2024-12-13T10:05:00+05:30,158.9,2024-12-13T12:00:00+05:30,109.15,opposite_signal,False,-49.75,-3233.75
WEEKLY_CE,NIFTY19DEC2424450CE,65,2024-12-13T11:50:00+05:30,167.65,2024-12-13T13:35:00+05:30,335.5,profit_target,False,167.85,10910.25
WEEKLY_CE,NIFTY19DEC2424750CE,65,2024-12-13T13:35:00+05:30,146.35,2024-12-13T15:15:00+05:30,152.69,universal_exit_time,False,6.340000000000003,412.10000000000025
WEEKLY_CE,NIFTY19DEC2424800CE,65,2024-12-16T09:45:00+05:30,143.85,2024-12-16T09:55:00+05:30,120.1,opposite_signal,False,-23.75,-1543.75
WEEKLY_PE,NIFTY19DEC2424650PE,65,2024-12-16T09:30:00+05:30,142.15,2024-12-16T15:15:00+05:30,143.05,universal_exit_time,False,0.9000000000000057,58.50000000000037
WEEKLY_PE,NIFTY19DEC2424550PE,65,2024-12-17T09:30:00+05:30,131.65,2024-12-17T14:25:00+05:30,272.55,profit_target,False,140.9,9158.5
WEEKLY_PE,NIFTY19DEC2424300PE,65,2024-12-17T14:25:00+05:30,110.8,2024-12-17T15:15:00+05:30,81.25,universal_exit_time,False,-29.549999999999997,-1920.7499999999998
WEEKLY_PE,NIFTY19DEC2424300PE,65,2024-12-18T09:30:00+05:30,105.6,2024-12-18T09:40:00+05:30,62.25,opposite_signal,False,-43.349999999999994,-2817.7499999999995
WEEKLY_CE,NIFTY19DEC2424400CE,65,2024-12-18T09:40:00+05:30,106.35,2024-12-18T09:55:00+05:30,55.55,opposite_signal,False,-50.8,-3302.0
WEEKLY_PE,NIFTY19DEC2424250PE,65,2024-12-18T09:55:00+05:30,87.05,2024-12-18T15:15:00+05:30,104.45,universal_exit_time,False,17.400000000000006,1131.0000000000005
WEEKLY_CE,NIFTY26DEC2424000CE,65,2024-12-19T09:40:00+05:30,211.5,2024-12-19T10:15:00+05:30,188.5,opposite_signal,False,-23.0,-1495.0
WEEKLY_CE,NIFTY26DEC2424000CE,65,2024-12-19T10:20:00+05:30,196.3,2024-12-19T10:35:00+05:30,192.95,opposite_signal,False,-3.3500000000000227,-217.75000000000148
WEEKLY_CE,NIFTY26DEC2424000CE,65,2024-12-19T11:35:00+05:30,209.2,2024-12-19T15:15:00+05:30,208.05,universal_exit_time,False,-1.1499999999999773,-74.74999999999852
WEEKLY_PE,NIFTY26DEC2423900PE,65,2024-12-20T09:30:00+05:30,165.25,2024-12-20T09:40:00+05:30,133.8,opposite_signal,False,-31.44999999999999,-2044.2499999999993
WEEKLY_CE,NIFTY26DEC2424050CE,65,2024-12-20T09:35:00+05:30,220.7,2024-12-20T09:50:00+05:30,152.8,opposite_signal,False,-67.89999999999998,-4413.499999999998
WEEKLY_PE,NIFTY26DEC2423850PE,65,2024-12-20T09:45:00+05:30,194.45,2024-12-20T10:55:00+05:30,131.65,opposite_signal,False,-62.79999999999998,-4081.999999999999
WEEKLY_PE,NIFTY26DEC2423900PE,65,2024-12-20T11:15:00+05:30,166.2,2024-12-20T11:45:00+05:30,146.25,opposite_signal,False,-19.94999999999999,-1296.7499999999993
WEEKLY_PE,NIFTY26DEC2423850PE,65,2024-12-20T12:10:00+05:30,140.55,2024-12-20T14:50:00+05:30,291.25,profit_target,False,150.7,9795.5
WEEKLY_CE,NIFTY26DEC2423750CE,65,2024-12-23T09:35:00+05:30,139.4,2024-12-23T12:10:00+05:30,127.65,opposite_signal,False,-11.75,-763.75
WEEKLY_PE,NIFTY26DEC2423700PE,65,2024-12-24T09:30:00+05:30,79.85,2024-12-24T09:50:00+05:30,52.9,opposite_signal,False,-26.949999999999996,-1751.7499999999998
WEEKLY_CE,NIFTY26DEC2423800CE,65,2024-12-24T09:55:00+05:30,95.0,2024-12-24T12:20:00+05:30,71.65,opposite_signal,False,-23.349999999999994,-1517.7499999999995
WEEKLY_CE,NIFTY26DEC2423800CE,65,2024-12-24T12:35:00+05:30,84.7,2024-12-24T12:55:00+05:30,79.9,opposite_signal,False,-4.799999999999997,-311.99999999999983
WEEKLY_CE,NIFTY02JAN2523850CE,65,2024-12-27T09:30:00+05:30,179.15,2024-12-27T14:50:00+05:30,147.3,opposite_signal,False,-31.849999999999994,-2070.2499999999995
WEEKLY_PE,NIFTY02JAN2523750PE,65,2024-12-30T09:30:00+05:30,120.95,2024-12-30T10:50:00+05:30,76.05,opposite_signal,False,-44.900000000000006,-2918.5000000000005
WEEKLY_PE,NIFTY02JAN2523800PE,65,2024-12-30T10:55:00+05:30,106.0,2024-12-30T11:25:00+05:30,96.9,opposite_signal,False,-9.099999999999994,-591.4999999999997
WEEKLY_CE,NIFTY02JAN2523900CE,65,2024-12-30T11:40:00+05:30,129.85,2024-12-30T12:30:00+05:30,98.95,opposite_signal,False,-30.89999999999999,-2008.4999999999995
WEEKLY_PE,NIFTY02JAN2523750PE,65,2024-12-30T12:25:00+05:30,109.25,2024-12-30T15:15:00+05:30,149.55,universal_exit_time,False,40.30000000000001,2619.500000000001
WEEKLY_CE,NIFTY02JAN2523650CE,65,2024-12-31T13:35:00+05:30,162.69,2024-12-31T13:45:00+05:30,148.19,opposite_signal,False,-14.5,-942.5
